producto_id,orden,estado,propuesta,accion,metodo,score,ref_id,ref_nombre,atc_id
39811,1,ok,Lisado Bacteriano,revisar,sin_match,0,,,
39812,1,ok,Ondansetrón,enlazar,exacto,1,2587,Ondansetron,301
39813,1,ok,Ondansetrón,enlazar,exacto,1,2587,Ondansetron,301
39814,1,ok,Orlistat,enlazar,exacto,1,2598,Orlistat,536
39815,1,ok,Oxcarbazepina,enlazar,exacto,1,2610,Oxcarbazepina,5146
39816,1,ok,Oxolamina,enlazar,exacto,1,4270,Oxolamina,6151
39817,1,ok,Pantoprazol,enlazar,exacto,1,2656,Pantoprazol,131
39818,1,ok,Paracetamol,enlazar,exacto,1,1,Paracetamol,18
39819,1,ok,Paracetamol,enlazar,exacto,1,1,Paracetamol,18
39820,1,ok,Paroxetina,enlazar,exacto,1,2676,Paroxetina,5480
39821,1,ok,Pregabalina,enlazar,exacto,1,2880,Pregabalina,5166
39822,1,ok,Pentoxifilina,enlazar,exacto,1,2729,Pentoxifilina,1671
39823,1,ok,Piracetam,enlazar,exacto,1,2781,Piracetam,5550
39824,1,ok,Prednisolona,enlazar,exacto,1,2873,Prednisolona,3087
39825,1,ok,Prednisolona,enlazar,exacto,1,2873,Prednisolona,3087
39826,1,ok,Prednisolona,enlazar,exacto,1,2873,Prednisolona,3087
39827,1,ok,Prednisolona,enlazar,exacto,1,2873,Prednisolona,3087
39828,1,ok,Prednisona,enlazar,exacto,1,2879,Prednisona,3088
39829,1,ok,Pregabalina,enlazar,exacto,1,2880,Pregabalina,5166
39830,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39831,1,ok,Propranolol,enlazar,exacto,1,2912,Propranolol,1796
39832,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39833,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39834,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39835,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39836,1,ok,Ranitidina,enlazar,exacto,1,2971,Ranitidina,116
39837,1,ok,Ranitidina,enlazar,exacto,1,2971,Ranitidina,116
39838,1,ok,Ranitidina,enlazar,exacto,1,2971,Ranitidina,116
39839,1,ok,Hidroxicloroquina,enlazar,exacto,1,1758,Hidroxicloroquina,5711
39840,1,ok,Rivaroxabán,enlazar,exacto,1,3046,Rivaroxaban,984
39841,1,ok,Rivaroxabán,enlazar,exacto,1,3046,Rivaroxaban,984
39842,1,ok,Rivaroxabán,enlazar,exacto,1,3046,Rivaroxaban,984
39843,1,ok,Rosuvastatina,enlazar,exacto,1,3060,Rosuvastatina,2020
39844,1,ok,Rosuvastatina,enlazar,exacto,1,3060,Rosuvastatina,2020
39845,1,ok,Rosuvastatina,enlazar,exacto,1,3060,Rosuvastatina,2020
39846,1,ok,Rosuvastatina,enlazar,exacto,1,3060,Rosuvastatina,2020
39847,1,ok,Sertralina,enlazar,exacto,1,3156,Sertralina,5481
39848,1,ok,Sertralina,enlazar,exacto,1,3156,Sertralina,5481
39849,1,ok,Sertralina,enlazar,exacto,1,3156,Sertralina,5481
39850,1,ok,Sertralina,enlazar,exacto,1,3156,Sertralina,5481
39851,1,ok,Sucralfato,enlazar,exacto,1,4236,Sucralfato,148
39852,1,ok,Sucralfato,enlazar,exacto,1,4236,Sucralfato,148
39853,1,ok,Tacrolimus,enlazar,exacto,1,3274,Tacrolimus,2646
39854,1,ok,Tamsulosina,enlazar,exacto,1,3293,Tamsulosina,3009
39855,1,ok,Tamsulosina,enlazar,exacto,1,3293,Tamsulosina,3009
39856,1,ok,Tamsulosina,enlazar,exacto,1,3293,Tamsulosina,3009
39857,1,ok,Teofilina,enlazar,exacto,1,3340,Teofilina,6052
39858,1,ok,Timolol,enlazar,exacto,1,4196,Timolol,1797
39859,1,ok,Tiocolchicósido,enlazar,exacto,1,4000,Tiocolchicosido,7246
39860,1,ok,Tiocolchicósido,enlazar,exacto,1,4000,Tiocolchicosido,7246
39861,1,ok,Tiocolchicósido,enlazar,exacto,1,4000,Tiocolchicosido,7246
39862,1,ok,Tizanidina,enlazar,exacto,1,3440,Tizanidina,4786
39863,1,ok,Trimebutina,enlazar,exacto,1,3514,Trimebutina,173
39864,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39865,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39866,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39866,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39867,1,ok,Valsartán,enlazar,exacto,1,3596,Valsartan,1970
39868,1,ok,Vildagliptina,enlazar,exacto,1,3644,Vildagliptina,652
39869,1,ok,"Complejo Vitamina B1, B2, B6, B12",revisar,sin_match,0,,,
39870,1,ok,Vitamina C,enlazar,exacto,1,3732,Vitamina C,
39871,1,ok,Voriconazol,enlazar,exacto,1,3752,Voriconazol,3477
39872,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39873,1,ok,Azitromicina,enlazar,exacto,1,366,Azitromicina,3366
39874,1,ok,Bisoprolol,enlazar,exacto,1,3830,Bisoprolol,1815
39875,1,ok,Bisoprolol,enlazar,exacto,1,3830,Bisoprolol,1815
39876,1,ok,Bisoprolol,enlazar,exacto,1,3830,Bisoprolol,1815
39876,2,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39877,1,ok,Cetirizina,enlazar,exacto,1,710,Cetirizina,6544
39878,1,ok,Claritromicina,enlazar,exacto,1,801,Claritromicina,3365
39879,1,ok,Cloruro de Magnesio,enlazar,fuzzy,0.85,2161,Magnesio Cloruro,
39880,1,ok,Diclofenac Dietilamino,revisar,fuzzy,0.72,1074,Diclofenaco Dietilamina,2675
39881,1,ok,Empagliflozina,enlazar,exacto,1,1225,Empagliflozina,667
39882,1,ok,Montelukast,enlazar,exacto,1,2375,Montelukast,6078
39883,1,ok,Hidroclorotiazida,enlazar,exacto,1,1739,Hidroclorotiazida,1555
39884,1,ok,Losartán,enlazar,exacto,1,2131,Losartan,1968
39885,1,ok,Meloxicam,enlazar,exacto,1,2230,Meloxicam,4602
39886,1,ok,Metformina,enlazar,exacto,1,2280,Metformina,598
39887,1,ok,Acetaminofén,enlazar,exacto,1,34,Acetaminofen,
39888,1,ok,Montelukast,enlazar,exacto,1,2375,Montelukast,6078
39889,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39890,1,ok,Quetiapina Hemifumarato,enlazar,exacto,1,2950,Quetiapina Hemifumarato,5281
39891,1,ok,Quetiapina,enlazar,exacto,1,2948,Quetiapina,5281
39892,1,ok,Simvastatina,enlazar,exacto,1,3181,Simvastatina,2014
39893,1,ok,Salbutamol,enlazar,exacto,1,3105,Salbutamol,5962
39894,1,ok,Salbutamol,enlazar,exacto,1,3105,Salbutamol,5962
39895,1,ok,Sertralina,enlazar,exacto,1,3156,Sertralina,5481
39896,1,ok,Sultamicilina,enlazar,exacto,1,4234,Sultamicilina,3249
39897,1,ok,Albendazol,enlazar,exacto,1,108,Albendazol,5776
39898,1,sin_informacion,(No se encontró información),revisar,sin_match,0,,,
39899,1,ok,Azitromicina,enlazar,exacto,1,366,Azitromicina,3366
39900,1,ok,Budesonida,enlazar,exacto,1,541,Budesonida,496
39901,1,ok,Butilbromuro de Hioscina,revisar,sin_match,0,,,
39902,1,ok,Clindamicina,enlazar,exacto,1,812,Clindamicina,2609
39903,1,ok,Clortalidona,enlazar,exacto,1,869,Clortalidona,1583
39904,1,ok,Clotrimazol,enlazar,exacto,1,878,Clotrimazol,2720
39905,1,ok,Dapagliflozina,enlazar,exacto,1,964,Dapagliflozina,665
39906,1,ok,Diclofenaco Sódico,enlazar,exacto,1,1076,Diclofenaco Sodico,2675
39907,1,ok,Clotrimazol,enlazar,exacto,1,878,Clotrimazol,2720
39908,1,ok,Fluconazol,enlazar,exacto,1,1468,Fluconazol,3475
39909,1,ok,Gabapentina,enlazar,exacto,1,1571,Gabapentina,5065
39910,1,ok,Glutamina,enlazar,exacto,1,1671,Glutamina,1221
39910,2,ok,Vitamina B12,enlazar,exacto,1,3726,Vitamina B12,714
39911,1,ok,Hidrocortisona Sódico,revisar,fuzzy,0.682,1740,Hidrocortisona,3090
39912,1,ok,Ketoprofeno,enlazar,exacto,1,4101,Ketoprofeno,4607
39913,1,ok,Mupirocina,enlazar,exacto,1,2388,Mupirocina,5901
39914,1,ok,Omeprazol,enlazar,exacto,1,2584,Omeprazol,130
39915,1,ok,Pentoxifilina,enlazar,exacto,1,2729,Pentoxifilina,1671
39916,1,ok,Ranitidina,enlazar,exacto,1,2971,Ranitidina,116
39917,1,ok,Diosmina,enlazar,exacto,1,1120,Diosmina,1765
39917,2,ok,Hesperidina,enlazar,exacto,1,1729,Hesperidina,1778
